Customer ID,Full Name,Date of Purchase,Age,State,MTN Device,Gender,Satisfaction Rate,Customer Review,Customer Tenure in months,Subscription Plan,Unit Price,Number of Times Purchased,Total Revenue,Data Usage,Customer Churn Status,Reasons for Churn,Subscription Plan_encoded,tenure_x_Data Usage,charge_per_usage,Age_binned
CUST0427,Chinedu West,Feb-25,69,Gombe,4G Router,Male,5,Excellent,26,10GB+10mins Monthly Plan,4500,6,27000,52.73,Yes,Poor Network,2,1370.98,502.5125628140704,Senior
CUST0427,Chinedu West,Feb-25,69,Gombe,Broadband MiFi,Male,5,Excellent,26,30GB Monthly Broadband Plan,9000,14,126000,80.51,Yes,Poor Network,15,2093.26,1545.8225984541773,Senior
CUST0427,Chinedu West,Feb-25,69,Gombe,Mobile SIM Card,Male,5,Excellent,26,1GB+1.5mins Daily Plan,500,12,6000,30.28,Yes,Poor Network,8,787.28,191.8158567774936,Senior
CUST0428,Amina Skinner,Feb-25,31,Lagos,4G Router,Female,4,Very Good,50,25GB Monthly Plan,9000,16,144000,57.95,Yes,High Call Tarriffs,12,2897.5,2442.748091603053,Young
CUST0429,Omamuzo Smith,Feb-25,32,Kwara,Mobile SIM Card,Male,3,Good,39,1.5GB 2-Day Plan,600,5,3000,82.0,No,,0,3198.0,36.144578313253014,Young
CUST0430,Funke Lawson,Feb-25,53,Edo,Mobile SIM Card,Male,2,Fair,40,12.5GB Monthly Plan,5500,11,60500,27.07,No,,3,1082.8,2155.3259707873176,Middle
CUST0430,Funke Lawson,Feb-25,53,Edo,Broadband MiFi,Male,2,Fair,40,60GB Monthly Broadband Plan,14500,13,188500,137.53,No,,18,5501.2,1360.7160903775355,Middle
CUST0430,Funke Lawson,Feb-25,53,Edo,5G Broadband Router,Male,2,Fair,40,450GB 3-Month Broadband Plan,75000,9,675000,147.35,No,,16,5894.0,4550.05055611729,Middle
CUST0431,Kunle Cooper,Feb-25,28,Oyo,Broadband MiFi,Male,4,Very Good,22,120GB Monthly Broadband Plan,24000,10,240000,124.12,No,,4,2730.6400000000003,1918.158567774936,Very Young
CUST0431,Kunle Cooper,Feb-25,28,Oyo,Mobile SIM Card,Male,4,Very Good,22,20GB Monthly Plan,7500,5,37500,134.42,No,,11,2957.24,276.91626052281794,Very Young
CUST0431,Kunle Cooper,Feb-25,28,Oyo,4G Router,Male,4,Very Good,22,65GB Monthly Plan,16000,9,144000,116.31,No,,19,2558.82,1227.516835734379,Very Young
CUST0432,Amina Espinoza,Jan-25,80,Yobe,Mobile SIM Card,Female,2,Fair,57,3.2GB 2-Day Plan,1000,5,5000,63.0,Yes,High Call Tarriffs,13,3591.0,78.125,Senior
CUST0432,Amina Espinoza,Jan-25,80,Yobe,Broadband MiFi,Female,2,Fair,57,60GB Monthly Broadband Plan,14500,9,130500,174.4,Yes,High Call Tarriffs,18,9940.800000000001,744.0136830102622,Senior
CUST0432,Amina Espinoza,Jan-25,80,Yobe,4G Router,Female,2,Fair,57,25GB Monthly Plan,9000,10,90000,185.28,Yes,High Call Tarriffs,12,10560.960000000001,483.14365471333474,Senior
CUST0433,Saidu Whitehead,Feb-25,49,Bauchi,4G Router,Female,3,Good,28,165GB Monthly Plan,35000,5,175000,11.12,No,,7,311.35999999999996,14438.94389438944,Middle
CUST0433,Saidu Whitehead,Feb-25,49,Bauchi,5G Broadband Router,Female,3,Good,28,30GB Monthly Broadband Plan,9000,2,18000,46.36,No,,15,1298.08,380.06756756756755,Middle
CUST0434,John Williams,Jan-25,49,Abuja (FCT),Mobile SIM Card,Female,4,Very Good,28,3.2GB 2-Day Plan,1000,5,5000,169.24,Yes,Costly Data Plans,13,4738.72,29.370300751879697,Middle
CUST0434,John Williams,Jan-25,49,Abuja (FCT),4G Router,Female,4,Very Good,28,65GB Monthly Plan,16000,7,112000,70.25,Yes,Costly Data Plans,19,1967.0,1571.9298245614036,Middle
CUST0434,John Williams,Jan-25,49,Abuja (FCT),5G Broadband Router,Female,4,Very Good,28,120GB Monthly Broadband Plan,24000,6,144000,36.54,Yes,Costly Data Plans,4,1023.12,3835.9083644112948,Middle
CUST0435,Michael Santana,Feb-25,50,Ondo,Mobile SIM Card,Male,4,Very Good,34,3.2GB 2-Day Plan,1000,1,1000,177.53,No,,13,6036.02,5.601299501484345,Middle
CUST0436,Abubakar Bullock,Jan-25,31,Kebbi,Mobile SIM Card,Female,3,Good,38,1GB+1.5mins Daily Plan,500,1,500,119.04,Yes,Poor Network,8,4523.52,4.165278240586471,Young
CUST0436,Abubakar Bullock,Jan-25,31,Kebbi,4G Router,Female,3,Good,38,25GB Monthly Plan,9000,20,180000,193.97,Yes,Poor Network,12,7370.86,923.2189567625788,Young
CUST0437,Alabo Young,Jan-25,57,Borno,Broadband MiFi,Male,3,Good,56,120GB Monthly Broadband Plan,24000,13,312000,190.4,No,,4,10662.4,1630.0940438871473,Mature
CUST0438,Chinedu Ramos,Jan-25,67,Edo,Mobile SIM Card,Male,1,Poor,16,20GB Monthly Plan,7500,5,37500,57.34,Yes,Poor Customer Service,11,917.44,642.7836818649297,Mature
CUST0439,Ifeanyi Zimmerman,Mar-25,54,Yobe,5G Broadband Router,Female,5,Excellent,48,60GB Monthly Broadband Plan,14500,13,188500,98.18,Yes,High Call Tarriffs,18,4712.64,1900.5847953216373,Middle
CUST0440,John Carter,Jan-25,50,Kwara,Mobile SIM Card,Male,3,Good,49,2.5GB 2-Day Plan,900,15,13500,102.91,No,,9,5042.59,129.9201231835242,Middle
CUST0440,John Carter,Jan-25,50,Kwara,Broadband MiFi,Male,3,Good,49,150GB FUP Monthly Unlimited,20000,5,100000,129.7,No,,5,6355.299999999999,765.1109410864576,Middle
CUST0441,Grace Williams,Jan-25,26,Cross River,5G Broadband Router,Female,4,Very Good,28,60GB Monthly Broadband Plan,14500,10,145000,104.86,No,,18,2936.08,1369.7336104288684,Very Young
CUST0442,Sade Johnson,Jan-25,25,Rivers,5G Broadband Router,Male,4,Very Good,33,150GB FUP Monthly Unlimited,20000,1,20000,153.85,Yes,High Call Tarriffs,5,5077.05,129.15724895059736,Very Young
CUST0442,Sade Johnson,Jan-25,25,Rivers,4G Router,Male,4,Very Good,33,65GB Monthly Plan,16000,15,240000,148.23,Yes,High Call Tarriffs,19,4891.589999999999,1608.2557126583129,Very Young
CUST0442,Sade Johnson,Jan-25,25,Rivers,Mobile SIM Card,Male,4,Very Good,33,1.5GB 2-Day Plan,600,13,7800,157.34,Yes,High Call Tarriffs,0,5192.22,49.26108374384236,Very Young
CUST0443,Bola Wright,Jan-25,26,Kogi,5G Broadband Router,Female,4,Very Good,21,60GB Monthly Broadband Plan,14500,20,290000,37.42,No,,18,785.82,7548.152004164497,Very Young
CUST0443,Bola Wright,Jan-25,26,Kogi,Broadband MiFi,Female,4,Very Good,21,300GB FUP Monthly Unlimited,30000,4,120000,174.39,No,,14,3662.1899999999996,684.1895204971778,Very Young
CUST0444,Boma Shah,Jan-25,18,Lagos,Mobile SIM Card,Female,2,Fair,8,16.5GB+10mins Monthly Plan,6500,20,130000,60.91,No,,6,487.28,2099.8223227265385,Very Young
CUST0445,Ejiro Wagner,Feb-25,66,Abia,4G Router,Male,1,Poor,9,65GB Monthly Plan,16000,5,80000,42.24,Yes,Better Offers from Competitors,19,380.16,1850.1387604070305,Mature
CUST0446,Halima Lambert,Mar-25,71,Adamawa,Broadband MiFi,Male,4,Very Good,6,150GB FUP Monthly Unlimited,20000,15,300000,180.53,Yes,Fast Data Consumption,5,1083.18,1652.6194017517766,Senior
CUST0447,Grace Hudson,Feb-25,76,Kano,Broadband MiFi,Female,2,Fair,38,30GB Monthly Broadband Plan,9000,14,126000,20.98,Yes,Better Offers from Competitors,15,797.24,5732.484076433121,Senior
CUST0447,Grace Hudson,Feb-25,76,Kano,4G Router,Female,2,Fair,38,165GB Monthly Plan,35000,19,665000,169.8,Yes,Better Offers from Competitors,7,6452.400000000001,3893.4426229508194,Senior
CUST0448,Abubakar Ryan,Jan-25,20,Yobe,Broadband MiFi,Female,2,Fair,32,120GB Monthly Broadband Plan,24000,14,336000,13.17,No,,4,421.44,23712.067748764995,Very Young
CUST0448,Abubakar Ryan,Jan-25,20,Yobe,4G Router,Female,2,Fair,32,165GB Monthly Plan,35000,20,700000,23.83,No,,7,762.56,28191.703584373743,Very Young
CUST0448,Abubakar Ryan,Jan-25,20,Yobe,5G Broadband Router,Female,2,Fair,32,200GB Monthly Broadband Plan,25000,14,350000,89.94,No,,10,2878.08,3848.6914449087312,Very Young
CUST0449,Funke Chung,Mar-25,36,Cross River,5G Broadband Router,Male,4,Very Good,31,300GB FUP Monthly Unlimited,30000,13,390000,176.69,Yes,Poor Customer Service,14,5477.39,2194.8336991389497,Young
CUST0449,Funke Chung,Mar-25,36,Cross River,Mobile SIM Card,Male,4,Very Good,31,20GB Monthly Plan,7500,12,90000,166.7,Yes,Poor Customer Service,11,5167.7,536.6726296958856,Young
CUST0449,Funke Chung,Mar-25,36,Cross River,4G Router,Male,4,Very Good,31,165GB Monthly Plan,35000,6,210000,160.05,Yes,Poor Customer Service,7,4961.55,1303.9428748835765,Young
CUST0450,Fatima Curtis,Feb-25,52,Katsina,Mobile SIM Card,Female,2,Fair,9,12.5GB Monthly Plan,5500,7,38500,61.08,Yes,Fast Data Consumption,3,549.72,620.1675257731958,Middle
CUST0451,Sade Baker,Feb-25,18,Ekiti,Mobile SIM Card,Female,2,Fair,23,12.5GB Monthly Plan,5500,8,44000,23.24,No,,3,534.52,1815.1815181518152,Very Young
CUST0451,Sade Baker,Feb-25,18,Ekiti,4G Router,Female,2,Fair,23,10GB+10mins Monthly Plan,4500,16,72000,112.62,No,,2,2590.26,633.6912515402217,Very Young
CUST0452,Saidu Jackson,Mar-25,59,Ekiti,Broadband MiFi,Male,2,Fair,50,60GB Monthly Broadband Plan,14500,4,58000,159.9,No,,18,7995.0,360.47234307022995,Mature
CUST0452,Saidu Jackson,Mar-25,59,Ekiti,5G Broadband Router,Male,2,Fair,50,150GB FUP Monthly Unlimited,20000,20,400000,156.44,No,,5,7822.0,2540.650406504065,Mature
CUST0452,Saidu Jackson,Mar-25,59,Ekiti,Mobile SIM Card,Male,2,Fair,50,3.2GB 2-Day Plan,1000,2,2000,164.81,No,,13,8240.5,12.061998673180145,Mature
CUST0453,Michael Madden,Feb-25,29,Abuja (FCT),Mobile SIM Card,Male,3,Good,56,3.2GB 2-Day Plan,1000,12,12000,31.28,Yes,Costly Data Plans,13,1751.68,371.74721189591077,Young
CUST0453,Michael Madden,Feb-25,29,Abuja (FCT),5G Broadband Router,Male,3,Good,56,200GB Monthly Broadband Plan,25000,4,100000,163.92,Yes,Costly Data Plans,10,9179.519999999999,606.354596167839,Young
CUST0453,Michael Madden,Feb-25,29,Abuja (FCT),4G Router,Male,3,Good,56,10GB+10mins Monthly Plan,4500,14,63000,88.1,Yes,Costly Data Plans,2,4933.599999999999,707.0707070707072,Young
CUST0454,Tunde Fuller,Feb-25,47,Taraba,5G Broadband Router,Female,1,Poor,19,60GB Monthly Broadband Plan,14500,17,246500,30.75,Yes,High Call Tarriffs,18,584.25,7763.779527559055,Middle
CUST0454,Tunde Fuller,Feb-25,47,Taraba,Mobile SIM Card,Female,1,Poor,19,20GB Monthly Plan,7500,5,37500,157.55,Yes,High Call Tarriffs,11,2993.4500000000003,236.51844843897823,Middle
CUST0455,Boma Baker,Mar-25,68,Kogi,Broadband MiFi,Female,1,Poor,55,30GB Monthly Broadband Plan,9000,13,117000,67.99,No,,15,3739.45,1695.8979562255402,Senior
CUST0456,Amina Diaz,Jan-25,71,Oyo,5G Broadband Router,Female,2,Fair,49,450GB 3-Month Broadband Plan,75000,18,1350000,80.7,No,,16,3954.3,16523.867809057527,Senior
CUST0457,Maryam Martin,Mar-25,56,Ekiti,Mobile SIM Card,Male,5,Excellent,53,12.5GB Monthly Plan,5500,18,99000,128.95,No,,3,6834.349999999999,761.8314736437092,Mature
CUST0458,Alabo Bradley,Mar-25,60,Kebbi,4G Router,Male,1,Poor,57,25GB Monthly Plan,9000,17,153000,43.14,Yes,Costly Data Plans,12,2458.98,3466.2437698232893,Mature
CUST0458,Alabo Bradley,Mar-25,60,Kebbi,5G Broadband Router,Male,1,Poor,57,120GB Monthly Broadband Plan,24000,6,144000,104.51,Yes,Costly Data Plans,4,5957.070000000001,1364.7995450668182,Mature
CUST0460,Ejiro Martin,Jan-25,49,Zamfara,Broadband MiFi,Female,1,Poor,8,150GB FUP Monthly Unlimited,20000,19,380000,161.17,No,,5,1289.36,2343.220077696245,Middle
CUST0460,Ejiro Martin,Jan-25,49,Zamfara,4G Router,Female,1,Poor,8,10GB+10mins Monthly Plan,4500,10,45000,70.39,No,,2,563.12,630.3403838072559,Middle
CUST0460,Ejiro Martin,Jan-25,49,Zamfara,5G Broadband Router,Female,1,Poor,8,300GB FUP Monthly Unlimited,30000,17,510000,143.01,No,,14,1144.08,3541.4207346712037,Middle
CUST0461,Halima Walker,Mar-25,29,Niger,Mobile SIM Card,Male,4,Very Good,53,3.2GB 2-Day Plan,1000,5,5000,12.91,Yes,High Call Tarriffs,13,684.23,359.45363048166786,Young
CUST0461,Halima Walker,Mar-25,29,Niger,Broadband MiFi,Male,4,Very Good,53,60GB Monthly Broadband Plan,14500,3,43500,43.35,Yes,High Call Tarriffs,18,2297.55,980.8342728297632,Young
CUST0462,Ejiro Brown,Mar-25,67,Bauchi,Mobile SIM Card,Female,5,Excellent,56,12.5GB Monthly Plan,5500,14,77000,146.48,No,,3,8202.88,522.104692161649,Mature
CUST0462,Ejiro Brown,Mar-25,67,Bauchi,5G Broadband Router,Female,5,Excellent,56,300GB FUP Monthly Unlimited,30000,5,150000,29.3,No,,14,1640.8,4950.495049504951,Mature
CUST0463,Grace Bell,Feb-25,74,Borno,4G Router,Male,4,Very Good,45,65GB Monthly Plan,16000,14,224000,120.52,No,,19,5423.4,1843.3179723502305,Senior
CUST0463,Grace Bell,Feb-25,74,Borno,5G Broadband Router,Male,4,Very Good,45,150GB FUP Monthly Unlimited,20000,19,380000,24.61,No,,5,1107.45,14837.95392424834,Senior
CUST0463,Grace Bell,Feb-25,74,Borno,Mobile SIM Card,Male,4,Very Good,45,1GB+1.5mins Daily Plan,500,5,2500,8.54,No,,8,384.29999999999995,262.0545073375262,Senior
CUST0464,Ifeanyi Smith,Mar-25,63,Abia,Mobile SIM Card,Female,4,Very Good,20,2.5GB 2-Day Plan,900,10,9000,187.4,Yes,Poor Customer Service,9,3748.0,47.77070063694267,Mature
CUST0465,Abubakar Ross,Jan-25,43,Enugu,Mobile SIM Card,Female,5,Excellent,1,12.5GB Monthly Plan,5500,19,104500,114.83,No,,3,114.83,902.1842355175688,Middle
CUST0466,Alabo Escobar,Feb-25,59,Jigawa,Mobile SIM Card,Female,2,Fair,54,12.5GB Monthly Plan,5500,11,60500,30.22,No,,3,1631.8799999999999,1937.8603459320948,Mature
CUST0466,Alabo Escobar,Feb-25,59,Jigawa,5G Broadband Router,Female,2,Fair,54,150GB FUP Monthly Unlimited,20000,20,400000,160.06,No,,5,8643.24,2483.546504408295,Mature
CUST0467,Ibim Hunter,Jan-25,65,Osun,Broadband MiFi,Female,4,Very Good,22,120GB Monthly Broadband Plan,24000,10,240000,126.21,No,,4,2776.62,1886.6441317506487,Mature
CUST0467,Ibim Hunter,Jan-25,65,Osun,Mobile SIM Card,Female,4,Very Good,22,16.5GB+10mins Monthly Plan,6500,18,117000,129.21,No,,6,2842.6200000000003,898.5484985792182,Mature
CUST0467,Ibim Hunter,Jan-25,65,Osun,5G Broadband Router,Female,4,Very Good,22,150GB FUP Monthly Unlimited,20000,20,400000,38.89,No,,5,855.58,10027.575833542242,Mature
CUST0468,David Boone,Jan-25,22,Bauchi,4G Router,Male,5,Excellent,49,65GB Monthly Plan,16000,7,112000,55.36,No,,19,2712.64,1987.22498225692,Very Young
CUST0469,Halima Matthews,Jan-25,72,Katsina,5G Broadband Router,Female,4,Very Good,26,450GB 3-Month Broadband Plan,75000,1,75000,36.51,No,,16,949.26,1999.4668088509732,Senior
CUST0470,Sarah Gordon,Jan-25,56,Jigawa,4G Router,Female,1,Poor,6,25GB Monthly Plan,9000,5,45000,153.78,No,,12,922.6800000000001,290.73523711073784,Mature
CUST0470,Sarah Gordon,Jan-25,56,Jigawa,Broadband MiFi,Female,1,Poor,6,300GB FUP Monthly Unlimited,30000,6,180000,190.46,No,,14,1142.76,940.144155437167,Mature
CUST0471,Sade Wagner,Jan-25,57,Enugu,4G Router,Male,3,Good,46,25GB Monthly Plan,9000,4,36000,51.96,No,,12,2390.16,679.7583081570997,Mature
CUST0471,Sade Wagner,Jan-25,57,Enugu,Mobile SIM Card,Male,3,Good,46,2.5GB 2-Day Plan,900,20,18000,40.91,No,,9,1881.86,429.49176807444525,Mature
CUST0472,Halima Adams,Mar-25,79,Zamfara,Mobile SIM Card,Female,1,Poor,8,2.5GB 2-Day Plan,900,8,7200,81.8,No,,9,654.4,86.95652173913044,Senior
CUST0472,Halima Adams,Mar-25,79,Zamfara,Broadband MiFi,Female,1,Poor,8,30GB Monthly Broadband Plan,9000,19,171000,54.2,No,,15,433.6,3097.8260869565215,Senior
CUST0472,Halima Adams,Mar-25,79,Zamfara,4G Router,Female,1,Poor,8,65GB Monthly Plan,16000,18,288000,49.64,No,,19,397.12,5687.203791469195,Senior
CUST0473,Amaka Jackson,Feb-25,54,Kogi,4G Router,Female,2,Fair,6,165GB Monthly Plan,35000,18,630000,192.29,No,,7,1153.74,3259.3512338972528,Middle
CUST0474,Alabo Moreno,Mar-25,21,Lagos,5G Broadband Router,Female,2,Fair,54,450GB 3-Month Broadband Plan,75000,7,525000,199.85,Yes,Fast Data Consumption,16,10791.9,2613.8909634055267,Very Young
CUST0474,Alabo Moreno,Mar-25,21,Lagos,Mobile SIM Card,Female,2,Fair,54,16.5GB+10mins Monthly Plan,6500,6,39000,56.62,Yes,Fast Data Consumption,6,3057.48,676.8483165567511,Very Young
CUST0475,David Park,Jan-25,24,Abia,Mobile SIM Card,Male,2,Fair,26,16.5GB+10mins Monthly Plan,6500,11,71500,191.5,No,,6,4979.0,371.42857142857144,Very Young
CUST0475,David Park,Jan-25,24,Abia,Broadband MiFi,Male,2,Fair,26,300GB FUP Monthly Unlimited,30000,15,450000,127.22,No,,14,3307.72,3509.592887225082,Very Young
CUST0476,Zainab Lam,Jan-25,47,Niger,4G Router,Female,5,Excellent,14,165GB Monthly Plan,35000,1,35000,1.35,No,,7,18.900000000000002,14893.617021276596,Middle
CUST0476,Zainab Lam,Jan-25,47,Niger,5G Broadband Router,Female,5,Excellent,14,300GB FUP Monthly Unlimited,30000,16,480000,82.93,No,,14,1161.02,5719.051590611223,Middle
CUST0476,Zainab Lam,Jan-25,47,Niger,Broadband MiFi,Female,5,Excellent,14,60GB Monthly Broadband Plan,14500,3,43500,107.86,No,,18,1510.04,399.59581113356603,Middle
CUST0478,Ifeanyi Ballard,Jan-25,75,Gombe,5G Broadband Router,Male,2,Fair,29,150GB FUP Monthly Unlimited,20000,10,200000,163.35,No,,5,4737.15,1216.9151201703683,Senior
CUST0478,Ifeanyi Ballard,Jan-25,75,Gombe,Broadband MiFi,Male,2,Fair,29,150GB FUP Monthly Unlimited,20000,16,320000,47.23,No,,5,1369.6699999999998,6634.874559402861,Senior
CUST0479,Ejiro Stewart,Feb-25,20,Akwa Ibom,Mobile SIM Card,Female,1,Poor,58,16.5GB+10mins Monthly Plan,6500,18,117000,99.06,Yes,Better Offers from Competitors,6,5745.4800000000005,1169.2984209474316,Very Young
CUST0479,Ejiro Stewart,Feb-25,20,Akwa Ibom,Broadband MiFi,Female,1,Poor,58,150GB FUP Monthly Unlimited,20000,19,380000,132.14,Yes,Better Offers from Competitors,5,7664.119999999999,2854.138500826198,Very Young
CUST0479,Ejiro Stewart,Feb-25,20,Akwa Ibom,4G Router,Female,1,Poor,58,10GB+10mins Monthly Plan,4500,5,22500,13.54,Yes,Better Offers from Competitors,2,785.3199999999999,1547.455295735901,Very Young
CUST0480,Kunle Goodwin,Mar-25,32,Edo,5G Broadband Router,Male,2,Fair,57,1.5TB Yearly Broadband Plan,150000,14,2100000,0.89,No,,1,50.730000000000004,1111111.111111111,Young
CUST0481,Sade Reed,Jan-25,57,Kwara,Broadband MiFi,Female,5,Excellent,18,150GB FUP Monthly Unlimited,20000,14,280000,9.87,No,,5,177.66,25758.969641214353,Mature
CUST0481,Sade Reed,Jan-25,57,Kwara,5G Broadband Router,Female,5,Excellent,18,1.5TB Yearly Broadband Plan,150000,13,1950000,63.59,No,,1,1144.6200000000001,30190.43195541105,Mature
CUST0482,Bala Gibson,Feb-25,58,Katsina,4G Router,Male,4,Very Good,48,10GB+10mins Monthly Plan,4500,3,13500,66.18,No,,2,3176.6400000000003,200.9526644834772,Mature
CUST0484,Ngozi Chan,Jan-25,76,Imo,Broadband MiFi,Female,3,Good,54,120GB Monthly Broadband Plan,24000,4,96000,124.1,No,,4,6701.4,767.3860911270983,Senior
CUST0485,Alabo Anderson,Jan-25,31,Katsina,Broadband MiFi,Male,4,Very Good,59,60GB Monthly Broadband Plan,14500,20,290000,11.43,No,,18,674.37,23330.651649235722,Young
CUST0485,Alabo Anderson,Jan-25,31,Katsina,Mobile SIM Card,Male,4,Very Good,59,20GB Monthly Plan,7500,2,15000,13.63,No,,11,804.1700000000001,1025.2904989747094,Young
CUST0485,Alabo Anderson,Jan-25,31,Katsina,5G Broadband Router,Male,4,Very Good,59,30GB Monthly Broadband Plan,9000,13,117000,59.34,No,,15,3501.0600000000004,1939.0122638382497,Young
CUST0486,Tamuno Hudson,Jan-25,28,Kogi,Broadband MiFi,Male,4,Very Good,56,30GB Monthly Broadband Plan,9000,11,99000,91.09,No,,15,5101.04,1075.0352915626017,Very Young
CUST0486,Tamuno Hudson,Jan-25,28,Kogi,4G Router,Male,4,Very Good,56,10GB+10mins Monthly Plan,4500,1,4500,22.05,No,,2,1234.8,195.22776572668113,Very Young
CUST0487,Kunle Gilmore,Jan-25,40,Borno,4G Router,Female,4,Very Good,23,10GB+10mins Monthly Plan,4500,2,9000,159.51,No,,2,3668.7299999999996,56.07127281789297,Young
CUST0487,Kunle Gilmore,Jan-25,40,Borno,Broadband MiFi,Female,4,Very Good,23,150GB FUP Monthly Unlimited,20000,14,280000,62.68,No,,5,1441.64,4396.984924623115,Young
CUST0488,Michael Jones,Jan-25,61,Abia,5G Broadband Router,Male,3,Good,10,300GB FUP Monthly Unlimited,30000,17,510000,11.93,No,,14,119.3,39443.15545243619,Mature
CUST0488,Michael Jones,Jan-25,61,Abia,Broadband MiFi,Male,3,Good,10,120GB Monthly Broadband Plan,24000,14,336000,171.81,No,,4,1718.1,1944.331925235808,Mature
CUST0489,Oghene Wilson,Jan-25,41,Benue,Mobile SIM Card,Male,3,Good,51,7GB Monthly Plan,3500,14,49000,123.41,Yes,Fast Data Consumption,20,6293.91,393.85901454866973,Young
CUST0489,Oghene Wilson,Jan-25,41,Benue,5G Broadband Router,Male,3,Good,51,200GB Monthly Broadband Plan,25000,15,375000,32.87,Yes,Fast Data Consumption,10,1676.37,11071.744906997345,Young
CUST0489,Oghene Wilson,Jan-25,41,Benue,4G Router,Male,3,Good,51,65GB Monthly Plan,16000,1,16000,99.44,Yes,Fast Data Consumption,19,5071.44,159.29908403026684,Young
CUST0490,Nura Cox,Jan-25,45,Sokoto,4G Router,Male,3,Good,16,10GB+10mins Monthly Plan,4500,1,4500,165.3,No,,2,2644.8,27.059530968129884,Middle
CUST0490,Nura Cox,Jan-25,45,Sokoto,Mobile SIM Card,Male,3,Good,16,7GB Monthly Plan,3500,12,42000,2.47,No,,20,39.52,12103.746397694524,Middle
CUST0491,Funke Smith,Feb-25,30,Plateau,Broadband MiFi,Female,5,Excellent,29,150GB FUP Monthly Unlimited,20000,6,120000,39.97,No,,5,1159.1299999999999,2928.972418843056,Young
CUST0491,Funke Smith,Feb-25,30,Plateau,Mobile SIM Card,Female,5,Excellent,29,500MB Daily Plan,350,6,2100,177.13,No,,17,5136.7699999999995,11.789142760904957,Young
CUST0492,Tega Kim,Feb-25,47,Enugu,4G Router,Male,3,Good,2,165GB Monthly Plan,35000,4,140000,131.15,No,,7,262.3,1059.4021944759743,Middle
CUST0493,Tega Fischer,Mar-25,42,Abia,Mobile SIM Card,Female,3,Good,16,3.2GB 2-Day Plan,1000,5,5000,29.31,No,,13,468.96,164.96205872649293,Middle
CUST0493,Tega Fischer,Mar-25,42,Abia,5G Broadband Router,Female,3,Good,16,60GB Monthly Broadband Plan,14500,13,188500,38.74,No,,18,619.84,4743.331655762456,Middle
CUST0493,Tega Fischer,Mar-25,42,Abia,Broadband MiFi,Female,3,Good,16,300GB FUP Monthly Unlimited,30000,14,420000,63.93,No,,14,1022.88,6468.504543354381,Middle
CUST0494,Halima Martin,Feb-25,21,Benue,4G Router,Female,3,Good,51,165GB Monthly Plan,35000,3,105000,42.24,Yes,High Call Tarriffs,7,2154.2400000000002,2428.3071230342275,Very Young
CUST0494,Halima Martin,Feb-25,21,Benue,5G Broadband Router,Female,3,Good,51,1.5TB Yearly Broadband Plan,150000,20,3000000,158.3,Yes,High Call Tarriffs,1,8073.3,18832.391713747646,Very Young
CUST0495,Kunle Brown,Mar-25,37,Zamfara,5G Broadband Router,Female,4,Very Good,49,200GB Monthly Broadband Plan,25000,16,400000,105.33,No,,10,5161.17,3761.873412959654,Young
CUST0496,Grace Matthews,Jan-25,76,Akwa Ibom,4G Router,Female,2,Fair,41,10GB+10mins Monthly Plan,4500,13,58500,61.55,Yes,Poor Customer Service,2,2523.5499999999997,935.2517985611511,Senior
CUST0496,Grace Matthews,Jan-25,76,Akwa Ibom,Mobile SIM Card,Female,2,Fair,41,1.5GB 2-Day Plan,600,12,7200,187.13,Yes,Poor Customer Service,0,7672.33,38.27140806888853,Senior
CUST0497,Saidu Baker,Jan-25,26,Borno,Broadband MiFi,Male,5,Excellent,19,60GB Monthly Broadband Plan,14500,14,203000,90.5,No,,18,1719.5,2218.5792349726776,Very Young
CUST0497,Saidu Baker,Jan-25,26,Borno,4G Router,Male,5,Excellent,19,165GB Monthly Plan,35000,16,560000,73.82,No,,7,1402.58,7484.629778134189,Very Young
CUST0497,Saidu Baker,Jan-25,26,Borno,5G Broadband Router,Male,5,Excellent,19,200GB Monthly Broadband Plan,25000,1,25000,54.97,No,,10,1044.43,446.6678577809541,Very Young
CUST0498,Shehu Harris,Jan-25,72,Osun,Broadband MiFi,Female,3,Good,42,150GB FUP Monthly Unlimited,20000,3,60000,20.13,No,,5,845.4599999999999,2839.564600094652,Senior
CUST0498,Shehu Harris,Jan-25,72,Osun,4G Router,Female,3,Good,42,25GB Monthly Plan,9000,7,63000,8.14,No,,12,341.88,6892.778993435448,Senior
CUST0499,Tega Hood,Mar-25,41,Bayelsa,5G Broadband Router,Female,2,Fair,20,30GB Monthly Broadband Plan,9000,10,90000,154.13,No,,15,3082.6,580.1585766776252,Young
CUST0500,Oghene Hamilton,Feb-25,67,Kebbi,4G Router,Male,4,Very Good,31,165GB Monthly Plan,35000,15,525000,144.64,Yes,High Call Tarriffs,7,4483.839999999999,3604.778906893711,Mature
CUST0500,Oghene Hamilton,Feb-25,67,Kebbi,Mobile SIM Card,Male,4,Very Good,31,7GB Monthly Plan,3500,11,38500,158.49,Yes,High Call Tarriffs,20,4913.1900000000005,241.39444479277697,Mature
CUST0500,Oghene Hamilton,Feb-25,67,Kebbi,Broadband MiFi,Male,4,Very Good,31,150GB FUP Monthly Unlimited,20000,14,280000,86.04,Yes,High Call Tarriffs,5,2667.2400000000002,3216.911764705882,Mature
